tmt1,tmt2,var,mean1,mean2,pop.sd,std.eff.sz,p,ks,ks.pval,stop.method
1,3,Genre_65,0.0055,0.0099,0.0992,0.0442,0.0569,0.0044,1,unw
1,3,Genre_66,0.0019,0.0036,0.0429,0.0399,0.2175,0.0017,1,unw
1,3,Genre_67,0.0054,0.0063,0.0881,0.0106,0.626,9e-04,1,unw
1,3,Genre_68,0.0076,0.0235,0.1477,0.1075,0,0.0159,0.8029,unw
1,3,Genre_69,2e-04,0,0.0119,0.0133,0.3173,2e-04,1,unw
2,3,pre_citCount,1.8563,1.903,0.5503,0.0848,0.0015,0.048,0.0022,unw
2,3,firstyear:1980,0.002,5e-04,0.0469,0.0334,0,0.0016,0,unw
2,3,firstyear:1981,0.0027,9e-04,0.0512,0.0349,NA,0.0018,NA,unw
2,3,firstyear:1982,0.0011,0.0014,0.0589,0.004,NA,2e-04,NA,unw
2,3,firstyear:1983,0.0011,0.0018,0.0546,0.0126,NA,7e-04,NA,unw
2,3,firstyear:1984,0.0038,0.0027,0.0865,0.0127,NA,0.0011,NA,unw
2,3,firstyear:1985,0.0186,0.0108,0.1644,0.0472,NA,0.0078,NA,unw
2,3,firstyear:1986,0.0204,0.0154,0.1629,0.0309,NA,0.005,NA,unw
2,3,firstyear:1987,0.0202,0.0212,0.1735,0.0061,NA,0.0011,NA,unw
2,3,firstyear:1988,0.026,0.0176,0.1738,0.0482,NA,0.0084,NA,unw
2,3,firstyear:1989,0.0314,0.0244,0.1916,0.0365,NA,0.007,NA,unw
2,3,firstyear:1990,0.0271,0.0239,0.1918,0.0166,NA,0.0032,NA,unw
2,3,firstyear:1991,0.0345,0.0239,0.1956,0.0541,NA,0.0106,NA,unw
2,3,firstyear:1992,0.0475,0.0357,0.2216,0.0534,NA,0.0118,NA,unw
2,3,firstyear:1993,0.058,0.0461,0.2299,0.0521,NA,0.012,NA,unw
2,3,firstyear:1994,0.05,0.0425,0.2246,0.0335,NA,0.0075,NA,unw
2,3,firstyear:1995,0.0576,0.0461,0.2255,0.0511,NA,0.0115,NA,unw
2,3,firstyear:1996,0.0551,0.0416,0.2144,0.0633,NA,0.0136,NA,unw
2,3,firstyear:1997,0.0596,0.0628,0.2263,0.014,NA,0.0032,NA,unw
2,3,firstyear:1998,0.0511,0.0574,0.2159,0.029,NA,0.0063,NA,unw
2,3,firstyear:1999,0.0527,0.0614,0.2208,0.0397,NA,0.0088,NA,unw
2,3,firstyear:2000,0.0509,0.0659,0.2161,0.0697,NA,0.0151,NA,unw
2,3,firstyear:2001,0.0536,0.0565,0.214,0.0135,NA,0.0029,NA,unw
2,3,firstyear:2002,0.0426,0.0547,0.198,0.061,NA,0.0121,NA,unw
2,3,firstyear:2003,0.043,0.0488,0.1923,0.0299,NA,0.0058,NA,unw
2,3,firstyear:2004,0.0401,0.0519,0.1848,0.064,NA,0.0118,NA,unw
2,3,firstyear:2005,0.0359,0.0452,0.1737,0.0536,NA,0.0093,NA,unw
2,3,firstyear:2006,0.03,0.0452,0.159,0.0952,NA,0.0151,NA,unw
2,3,firstyear:2007,0.0289,0.0316,0.1486,0.0182,NA,0.0027,NA,unw
2,3,firstyear:2008,0.0233,0.0303,0.1305,0.0533,NA,0.007,NA,unw
2,3,firstyear:2009,0.0173,0.0167,0.108,0.005,NA,5e-04,NA,unw
2,3,firstyear:2010,0.0083,0.009,0.0742,0.01,NA,7e-04,NA,unw
2,3,firstyear:2011,0.0047,0.0054,0.0546,0.0131,NA,7e-04,NA,unw
2,3,firstyear:2012,9e-04,9e-04,0.0253,3e-04,NA,0,NA,unw
2,3,Genre_0,7e-04,0,0.0206,0.0326,0.0832,7e-04,1,unw
2,3,Genre_1,0.0202,0.0163,0.1557,0.0251,0.2521,0.0039,1,unw
2,3,Genre_2,0.1134,0.0958,0.2743,0.0643,0.0246,0.0176,0.7461,unw
2,3,Genre_3,0.0737,0.023,0.175,0.2897,0,0.0507,0.001,unw
2,3,Genre_4,0.0762,0.0985,0.3022,0.0737,0.0029,0.0223,0.4555,unw
2,3,Genre_5,0.0011,0.0023,0.0526,0.0216,0.3125,0.0011,1,unw
2,3,Genre_6,0.004,0.005,0.096,0.0097,0.5977,9e-04,1,unw
2,3,Genre_7,0.1033,0.0551,0.2337,0.2063,0,0.0482,0.0021,unw
2,3,Genre_8,0.1089,0.0506,0.2316,0.2519,0,0.0583,1e-04,unw
2,3,Genre_9,0.0607,0.0257,0.1833,0.1909,0,0.035,0.0534,unw
2,3,Genre_10,0.0536,0.0271,0.1715,0.1543,0,0.0265,0.2512,unw
2,3,Genre_11,0.1143,0.0565,0.2345,0.2466,0,0.0578,1e-04,unw
2,3,Genre_12,0,0,NA,NA,NA,0,1,unw
2,3,Genre_13,0.0744,0.0257,0.1791,0.2717,0,0.0487,0.0018,unw
2,3,Genre_14,0.045,0.0289,0.1656,0.0975,6e-04,0.0161,0.8355,unw
2,3,Genre_15,0.1179,0.07,0.2541,0.1884,0,0.0479,0.0023,unw
2,3,Genre_16,0.0087,0.0086,0.077,0.0021,0.9474,2e-04,1,unw
2,3,Genre_17,0.1147,0.0515,0.2256,0.2804,0,0.0633,0,unw
2,3,Genre_18,4e-04,5e-04,0.0253,1e-04,0.995,0,1,unw
2,3,Genre_19,0.0092,0.0027,0.0985,0.0657,3e-04,0.0065,1,unw
2,3,Genre_20,0.0134,0.0086,0.1562,0.0312,0.0625,0.0049,1,unw
2,3,Genre_21,0.0659,0.0524,0.2277,0.0593,0.025,0.0135,0.9504,unw
2,3,Genre_22,0.0087,0.0063,0.1334,0.0181,0.269,0.0024,1,unw
2,3,Genre_23,0.0403,0.0145,0.1844,0.1404,0,0.0259,0.2745,unw
2,3,Genre_24,0.0018,0.0027,0.0641,0.0143,0.4715,9e-04,1,unw
2,3,Genre_25,0.0052,0.0045,0.1224,0.0052,0.7206,6e-04,1,unw
2,3,Genre_26,2e-04,0,0.0146,0.0154,0.3173,2e-04,1,unw
2,3,Genre_27,0.0016,0.0014,0.0421,0.0051,0.8275,2e-04,1,unw
2,3,Genre_28,0.0137,0.0063,0.1229,0.0598,0.0024,0.0073,1,unw
2,3,Genre_29,0.1127,0.0682,0.2887,0.1542,0,0.0445,0.0057,unw
2,3,Genre_30,2e-04,0,0.0469,0.0048,0.3173,2e-04,1,unw
2,3,Genre_31,9e-04,0.0014,0.0476,0.0096,0.6109,5e-04,1,unw
2,3,Genre_32,0.002,9e-04,0.0571,0.0195,0.2295,0.0011,1,unw
2,3,Genre_33,4e-04,0.0018,0.0607,0.0224,0.1556,0.0014,1,unw
2,3,Genre_34,0.0087,0.0018,0.1509,0.046,0,0.0069,1,unw
2,3,Genre_35,0.0025,0.0014,0.0589,0.0188,0.3032,0.0011,1,unw
2,3,Genre_36,0.0289,0.0014,0.1826,0.1509,0,0.0276,0.2111,unw
2,3,Genre_37,0.0323,0.0542,0.3073,0.0713,1e-04,0.0219,0.4752,unw
2,3,Genre_38,0.0038,0.0113,0.1292,0.0579,0.0021,0.0075,1,unw
2,3,Genre_39,0.0056,0.0199,0.1606,0.0888,0,0.0143,0.9239,unw
2,3,Genre_40,0.0251,0.0416,0.2332,0.0706,7e-04,0.0165,0.818,unw
2,3,Genre_41,0.0031,0.0072,0.0904,0.0452,0.0395,0.0041,1,unw
2,3,Genre_42,0.0025,0.0023,0.1024,0.002,0.8688,2e-04,1,unw
2,3,Genre_43,0.0065,0.0063,0.1207,0.0015,0.9323,2e-04,1,unw
2,3,Genre_44,0.0193,0.033,0.2504,0.0547,0.0015,0.0137,0.9441,unw
2,3,Genre_45,0.0814,0.1649,0.3338,0.2501,0,0.0835,0,unw
2,3,Genre_46,0.0347,0.0614,0.2232,0.1196,0,0.0267,0.2425,unw
2,3,Genre_47,0.0652,0.1075,0.284,0.1489,0,0.0423,0.0101,unw
2,3,Genre_48,0.0789,0.1039,0.2737,0.0913,0.0011,0.025,0.3135,unw
2,3,Genre_49,0.0919,0.1987,0.3082,0.3467,0,0.1068,0,unw
2,3,Genre_50,0.0204,0.0271,0.164,0.0409,0.0977,0.0067,1,unw
2,3,Genre_51,0.0054,0.0095,0.1127,0.0364,0.0784,0.0041,1,unw
2,3,Genre_52,0.0455,0.0881,0.2813,0.1514,0,0.0426,0.0093,unw
2,3,Genre_53,0.0193,0.0298,0.1684,0.0626,0.0113,0.0105,0.9966,unw
2,3,Genre_54,0.0045,0.0113,0.1472,0.0462,0.0056,0.0068,1,unw
2,3,Genre_55,0.011,0.0068,0.1631,0.0258,0.0722,0.0042,1,unw
2,3,Genre_56,0.0011,0.0014,0.063,0.0037,0.8007,2e-04,1,unw
2,3,Genre_57,4e-04,5e-04,0.0484,1e-04,0.995,0,1,unw
2,3,Genre_58,0.0094,0.0117,0.1027,0.0227,0.3894,0.0023,1,unw
2,3,Genre_59,0.0076,0.009,0.1111,0.0127,0.5552,0.0014,1,unw
2,3,Genre_60,0.0114,0.0041,0.0752,0.098,4e-04,0.0074,1,unw
2,3,Genre_61,2e-04,0.0014,0.0377,0.03,0.1644,0.0011,1,unw
2,3,Genre_62,2e-04,0,0.0315,0.0071,0.3173,2e-04,1,unw
2,3,Genre_63,0,0,0.0084,0,NA,0,1,unw
2,3,Genre_64,2e-04,5e-04,0.0253,0.009,0.6517,2e-04,1,unw
2,3,Genre_65,0.0168,0.0099,0.0992,0.0692,0.0161,0.0069,1,unw
2,3,Genre_66,4e-04,0.0036,0.0429,0.0737,0.016,0.0032,1,unw
2,3,Genre_67,0.0132,0.0063,0.0881,0.0783,0.0041,0.0069,1,unw
2,3,Genre_68,0.0462,0.0235,0.1477,0.1536,0,0.0227,0.4318,unw
2,3,Genre_69,0,0,0.0119,0,NA,0,1,unw
0,1,pre_citCount,1.6948,1.7131,0.5503,0.0333,0.4204,0.029,0.7098,ks.mean
0,1,firstyear:1980,0.0034,0.0018,0.0469,0.035,0.5999,0.0016,0.5999,ks.mean
0,1,firstyear:1981,0.0021,0.0028,0.0512,0.0144,NA,7e-04,NA,ks.mean
0,1,firstyear:1982,0.0048,0.0037,0.0589,0.0181,NA,0.0011,NA,ks.mean
0,1,firstyear:1983,0.0023,0.0029,0.0546,0.0112,NA,6e-04,NA,ks.mean
0,1,firstyear:1984,0.0079,0.0076,0.0865,0.0031,NA,3e-04,NA,ks.mean
0,1,firstyear:1985,0.0312,0.0296,0.1644,0.0095,NA,0.0016,NA,ks.mean
0,1,firstyear:1986,0.0315,0.0284,0.1629,0.019,NA,0.0031,NA,ks.mean
0,1,firstyear:1987,0.0367,0.0336,0.1735,0.0177,NA,0.0031,NA,ks.mean
0,1,firstyear:1988,0.0353,0.032,0.1738,0.0191,NA,0.0033,NA,ks.mean
0,1,firstyear:1989,0.044,0.0403,0.1916,0.0193,NA,0.0037,NA,ks.mean
0,1,firstyear:1990,0.0451,0.0405,0.1918,0.0238,NA,0.0046,NA,ks.mean
0,1,firstyear:1991,0.0405,0.0425,0.1956,0.0102,NA,0.002,NA,ks.mean
0,1,firstyear:1992,0.0581,0.0549,0.2216,0.0142,NA,0.0032,NA,ks.mean
0,1,firstyear:1993,0.0604,0.0572,0.2299,0.0139,NA,0.0032,NA,ks.mean
0,1,firstyear:1994,0.0499,0.0548,0.2246,0.0215,NA,0.0048,NA,ks.mean
0,1,firstyear:1995,0.0601,0.0532,0.2255,0.0306,NA,0.0069,NA,ks.mean
0,1,firstyear:1996,0.0554,0.048,0.2144,0.0343,NA,0.0074,NA,ks.mean
0,1,firstyear:1997,0.0539,0.0543,0.2263,0.0016,NA,4e-04,NA,ks.mean
0,1,firstyear:1998,0.0544,0.0476,0.2159,0.0315,NA,0.0068,NA,ks.mean
0,1,firstyear:1999,0.0516,0.0512,0.2208,0.0019,NA,4e-04,NA,ks.mean
0,1,firstyear:2000,0.0567,0.0495,0.2161,0.0337,NA,0.0073,NA,ks.mean
0,1,firstyear:2001,0.0463,0.0462,0.214,6e-04,NA,1e-04,NA,ks.mean
0,1,firstyear:2002,0.0408,0.0389,0.198,0.0101,NA,0.002,NA,ks.mean
0,1,firstyear:2003,0.034,0.038,0.1923,0.0207,NA,0.004,NA,ks.mean
0,1,firstyear:2004,0.0221,0.035,0.1848,0.0699,NA,0.0129,NA,ks.mean
0,1,firstyear:2005,0.0257,0.0314,0.1737,0.0332,NA,0.0058,NA,ks.mean
0,1,firstyear:2006,0.0192,0.0229,0.159,0.0234,NA,0.0037,NA,ks.mean
0,1,firstyear:2007,0.0061,0.0212,0.1486,0.1017,NA,0.0151,NA,ks.mean
0,1,firstyear:2008,0.0144,0.0139,0.1305,0.0034,NA,4e-04,NA,ks.mean
0,1,firstyear:2009,0.0056,0.0098,0.108,0.0395,NA,0.0043,NA,ks.mean
0,1,firstyear:2010,0,0.0035,0.0742,0.0473,NA,0.0035,NA,ks.mean
0,1,firstyear:2011,5e-04,0.0021,0.0546,0.0291,NA,0.0016,NA,ks.mean
0,1,firstyear:2012,0,5e-04,0.0253,0.0215,NA,5e-04,NA,ks.mean
0,1,Genre_0,0.001,4e-04,0.0206,0.0318,0.5438,7e-04,1,ks.mean
0,1,Genre_1,0.0288,0.0256,0.1557,0.0204,0.5548,0.0032,1,ks.mean
0,1,Genre_2,0.055,0.078,0.2743,0.0837,0.0225,0.023,0.9177,ks.mean
0,1,Genre_3,0.0148,0.0228,0.175,0.0454,0.1869,0.0079,1,ks.mean
0,1,Genre_4,0.1162,0.107,0.3022,0.0306,0.4677,0.0092,1,ks.mean
0,1,Genre_5,0.002,0.0028,0.0526,0.0158,0.5252,8e-04,1,ks.mean
0,1,Genre_6,0.0094,0.0092,0.096,0.0016,0.9556,1e-04,1,ks.mean
0,1,Genre_7,0.061,0.0532,0.2337,0.0334,0.4873,0.0078,1,ks.mean
0,1,Genre_8,0.057,0.0499,0.2316,0.0307,0.5128,0.0071,1,ks.mean
0,1,Genre_9,0.0376,0.0315,0.1833,0.0331,0.4517,0.0061,1,ks.mean
0,1,Genre_10,0.0306,0.0259,0.1715,0.0272,0.5331,0.0047,1,ks.mean
0,1,Genre_11,0.0359,0.0532,0.2345,0.0737,0.0917,0.0173,0.9949,ks.mean
0,1,Genre_12,0,0,NA,NA,NA,0,1,ks.mean
0,1,Genre_13,0.0153,0.0245,0.1791,0.0513,0.2749,0.0092,1,ks.mean
0,1,Genre_14,0.0298,0.028,0.1656,0.0115,0.8082,0.0019,1,ks.mean
0,1,Genre_15,0.0588,0.0661,0.2541,0.0285,0.4934,0.0072,1,ks.mean
0,1,Genre_16,0.0017,0.0046,0.077,0.0381,0.1393,0.0029,1,ks.mean
0,1,Genre_17,0.0329,0.0452,0.2256,0.0549,0.2335,0.0124,1,ks.mean
0,1,Genre_18,0,0.0011,0.0253,0.0448,0.0376,0.0011,1,ks.mean
0,1,Genre_19,0.0123,0.0101,0.0985,0.0228,0.4095,0.0022,1,ks.mean
0,1,Genre_20,0.0314,0.0264,0.1562,0.0319,0.2993,0.005,1,ks.mean
0,1,Genre_21,0.0543,0.0556,0.2277,0.0055,0.8897,0.0013,1,ks.mean
0,1,Genre_22,0.0212,0.0193,0.1334,0.0148,0.6746,0.002,1,ks.mean
0,1,Genre_23,0.0462,0.0357,0.1844,0.0569,0.2097,0.0105,1,ks.mean
0,1,Genre_24,0.0044,0.0047,0.0641,0.0034,0.9023,2e-04,1,ks.mean
0,1,Genre_25,0.0203,0.0166,0.1224,0.0301,0.4899,0.0037,1,ks.mean
0,1,Genre_26,4e-04,3e-04,0.0146,0.0073,0.8087,1e-04,1,ks.mean
0,1,Genre_27,0.003,0.0017,0.0421,0.0303,0.6754,0.0013,1,ks.mean
0,1,Genre_28,0.0182,0.0161,0.1229,0.017,0.5695,0.0021,1,ks.mean
0,1,Genre_29,0.1091,0.0898,0.2887,0.0668,0.0945,0.0193,0.9817,ks.mean
0,1,Genre_30,0.0018,0.0025,0.0469,0.0143,0.4818,7e-04,1,ks.mean
0,1,Genre_31,0.004,0.0025,0.0476,0.03,0.4679,0.0014,1,ks.mean
0,1,Genre_32,0.0051,0.0034,0.0571,0.03,0.6131,0.0017,1,ks.mean
0,1,Genre_33,0.0034,0.0041,0.0607,0.0124,0.6088,7e-04,1,ks.mean
0,1,Genre_34,0.028,0.0245,0.1509,0.023,0.3786,0.0035,1,ks.mean
0,1,Genre_35,0.0039,0.0032,0.0589,0.0121,0.7042,7e-04,1,ks.mean
0,1,Genre_36,0.0467,0.0346,0.1826,0.0666,0.0121,0.0122,1,ks.mean
0,1,Genre_37,0.1188,0.1155,0.3073,0.0108,0.7696,0.0033,1,ks.mean
0,1,Genre_38,0.0085,0.0187,0.1292,0.0792,0.0018,0.0102,1,ks.mean
0,1,Genre_39,0.025,0.0289,0.1606,0.0244,0.4465,0.0039,1,ks.mean
0,1,Genre_40,0.0458,0.0631,0.2332,0.074,0.0575,0.0173,0.995,ks.mean
0,1,Genre_41,0.007,0.0088,0.0904,0.0202,0.555,0.0018,1,ks.mean
0,1,Genre_42,0.0136,0.0116,0.1024,0.0197,0.7169,0.002,1,ks.mean
0,1,Genre_43,0.0123,0.0155,0.1207,0.0268,0.2609,0.0032,1,ks.mean
0,1,Genre_44,0.0786,0.0736,0.2504,0.02,0.6146,0.005,1,ks.mean
0,1,Genre_45,0.1415,0.1338,0.3338,0.0231,0.6062,0.0077,1,ks.mean
0,1,Genre_46,0.058,0.0562,0.2232,0.0078,0.8635,0.0017,1,ks.mean
0,1,Genre_47,0.1158,0.0951,0.284,0.0727,0.1448,0.0206,0.9648,ks.mean
0,1,Genre_48,0.089,0.0853,0.2737,0.0136,0.7643,0.0037,1,ks.mean
0,1,Genre_49,0.0857,0.109,0.3082,0.0758,0.0743,0.0234,0.9075,ks.mean
0,1,Genre_50,0.0342,0.0276,0.164,0.0405,0.3667,0.0066,1,ks.mean
0,1,Genre_51,0.018,0.0139,0.1127,0.0366,0.4318,0.0041,1,ks.mean
0,1,Genre_52,0.1136,0.0934,0.2813,0.0721,0.1322,0.0203,0.9701,ks.mean
0,1,Genre_53,0.032,0.0306,0.1684,0.0088,0.8304,0.0015,1,ks.mean
0,1,Genre_54,0.0229,0.0243,0.1472,0.0093,0.7857,0.0014,1,ks.mean
0,1,Genre_55,0.0315,0.0298,0.1631,0.0106,0.7838,0.0017,1,ks.mean
0,1,Genre_56,0.0079,0.0044,0.063,0.0551,0.5078,0.0035,1,ks.mean
0,1,Genre_57,7e-04,0.0026,0.0484,0.0389,0.008,0.0019,1,ks.mean
0,1,Genre_58,0.0186,0.01,0.1027,0.0836,0.1802,0.0086,1,ks.mean
0,1,Genre_59,0.0172,0.0134,0.1111,0.034,0.4672,0.0038,1,ks.mean
0,1,Genre_60,0.0096,0.0025,0.0752,0.0949,0.1394,0.0071,1,ks.mean
0,1,Genre_61,2e-04,0.0017,0.0377,0.0408,0.0015,0.0015,1,ks.mean
0,1,Genre_62,3e-04,0.0012,0.0315,0.0287,0.0349,9e-04,1,ks.mean
0,1,Genre_63,0,2e-04,0.0084,0.0213,0.3173,2e-04,1,ks.mean
0,1,Genre_64,0.0022,3e-04,0.0253,0.0768,0.073,0.0019,1,ks.mean
0,1,Genre_65,0.0057,0.0075,0.0992,0.0182,0.5777,0.0018,1,ks.mean
0,1,Genre_66,0.0031,0.0021,0.0429,0.0231,0.6341,0.001,1,ks.mean
0,1,Genre_67,0.0033,0.0058,0.0881,0.0289,0.2516,0.0025,1,ks.mean
0,1,Genre_68,0.0093,0.0166,0.1477,0.0495,0.1741,0.0073,1,ks.mean
0,1,Genre_69,4e-04,2e-04,0.0119,0.022,0.5592,3e-04,1,ks.mean
0,2,pre_citCount,1.6948,1.7566,0.5503,0.1123,0.0074,0.0598,0.0399,ks.mean
0,2,firstyear:1980,0.0034,0.0019,0.0469,0.0313,0.1954,0.0015,0.1954,ks.mean
0,2,firstyear:1981,0.0021,0.0025,0.0512,0.008,NA,4e-04,NA,ks.mean
0,2,firstyear:1982,0.0048,0.0017,0.0589,0.0519,NA,0.0031,NA,ks.mean
0,2,firstyear:1983,0.0023,0.0015,0.0546,0.0152,NA,8e-04,NA,ks.mean
0,2,firstyear:1984,0.0079,0.0044,0.0865,0.0401,NA,0.0035,NA,ks.mean
0,2,firstyear:1985,0.0312,0.0268,0.1644,0.0265,NA,0.0044,NA,ks.mean
0,2,firstyear:1986,0.0315,0.0267,0.1629,0.0298,NA,0.0049,NA,ks.mean
0,2,firstyear:1987,0.0367,0.0304,0.1735,0.0366,NA,0.0063,NA,ks.mean
0,2,firstyear:1988,0.0353,0.0312,0.1738,0.0238,NA,0.0041,NA,ks.mean
0,2,firstyear:1989,0.044,0.0373,0.1916,0.0349,NA,0.0067,NA,ks.mean
0,2,firstyear:1990,0.0451,0.0385,0.1918,0.0347,NA,0.0066,NA,ks.mean
0,2,firstyear:1991,0.0405,0.0417,0.1956,0.0058,NA,0.0011,NA,ks.mean
0,2,firstyear:1992,0.0581,0.0529,0.2216,0.0235,NA,0.0052,NA,ks.mean
0,2,firstyear:1993,0.0604,0.059,0.2299,0.0058,NA,0.0013,NA,ks.mean
0,2,firstyear:1994,0.0499,0.0532,0.2246,0.0146,NA,0.0033,NA,ks.mean
0,2,firstyear:1995,0.0601,0.0536,0.2255,0.0288,NA,0.0065,NA,ks.mean
0,2,firstyear:1996,0.0554,0.0519,0.2144,0.0161,NA,0.0035,NA,ks.mean
0,2,firstyear:1997,0.0539,0.0574,0.2263,0.0155,NA,0.0035,NA,ks.mean
0,2,firstyear:1998,0.0544,0.0483,0.2159,0.0281,NA,0.0061,NA,ks.mean
0,2,firstyear:1999,0.0516,0.0522,0.2208,0.003,NA,7e-04,NA,ks.mean
0,2,firstyear:2000,0.0567,0.0487,0.2161,0.037,NA,0.008,NA,ks.mean
0,2,firstyear:2001,0.0463,0.0476,0.214,0.0059,NA,0.0013,NA,ks.mean
0,2,firstyear:2002,0.0408,0.0406,0.198,0.0013,NA,3e-04,NA,ks.mean
0,2,firstyear:2003,0.034,0.0361,0.1923,0.0108,NA,0.0021,NA,ks.mean
0,2,firstyear:2004,0.0221,0.0366,0.1848,0.0788,NA,0.0146,NA,ks.mean
0,2,firstyear:2005,0.0257,0.0313,0.1737,0.0325,NA,0.0056,NA,ks.mean
0,2,firstyear:2006,0.0192,0.0259,0.159,0.042,NA,0.0067,NA,ks.mean
0,2,firstyear:2007,0.0061,0.0227,0.1486,0.1119,NA,0.0166,NA,ks.mean
0,2,firstyear:2008,0.0144,0.0172,0.1305,0.0217,NA,0.0028,NA,ks.mean
0,2,firstyear:2009,0.0056,0.0115,0.108,0.0547,NA,0.0059,NA,ks.mean
0,2,firstyear:2010,0,0.0052,0.0742,0.0704,NA,0.0052,NA,ks.mean
0,2,firstyear:2011,5e-04,0.0029,0.0546,0.0438,NA,0.0024,NA,ks.mean
0,2,firstyear:2012,0,5e-04,0.0253,0.019,NA,5e-04,NA,ks.mean
0,2,Genre_0,0.001,8e-04,0.0206,0.013,0.8129,3e-04,1,ks.mean
